Address A,Port A,Address B,Port B,Packets,Bytes,Packets A -> B,Bytes A -> B,Packets B -> A,Bytes B -> A,Rel Start,Duration,Bits/s A -> B,Bits/s B -> A
10.12.0.251,3985,10.130.1.3,443,3,186,3,186,0,0,458.720273,9.077182,163.9275273,0
10.12.0.251,3986,10.119.1.3,443,3,186,3,186,0,0,479.719723,9.077168,163.9277801,0
10.12.0.251,3987,10.116.1.1,443,3,186,3,186,0,0,500.719416,9.077048,163.9299473,0
10.12.0.251,3988,10.1.1.12,443,3,186,3,186,0,0,521.718897,9.077102,163.928972,0
10.12.0.251,3989,10.120.1.1,443,3,186,3,186,0,0,542.718354,9.077127,163.9285206,0
10.12.0.251,3990,10.114.1.100,443,3,186,3,186,0,0,563.717906,9.077207,163.9270758,0
10.12.0.251,3991,10.238.101.79,443,3,186,3,186,0,0,584.71753,9.077131,163.9284483,0
10.12.0.251,3992,10.86.1.12,443,3,186,3,186,0,0,605.716963,9.077137,163.92834,0
10.12.0.251,3993,10.134.1.11,443,3,186,3,186,0,0,626.716506,9.077218,163.9268772,0
10.12.0.251,3994,10.112.1.11,443,3,186,3,186,0,0,647.716033,9.077212,163.9269855,0
10.12.0.251,3995,10.95.1.18,443,3,186,3,186,0,0,668.715631,9.07705,163.9299111,0
10.12.0.251,3996,10.11.1.12,443,3,186,3,186,0,0,689.715141,9.077026,163.9303446,0
10.12.0.251,3997,10.121.1.5,443,3,186,3,186,0,0,710.714611,9.07722,163.926841,0
10.12.0.251,3998,10.115.1.6,443,3,186,3,186,0,0,731.714154,9.077146,163.9281774,0
10.12.0.251,3999,10.136.1.1,443,3,186,3,186,0,0,752.713715,9.077153,163.928051,0
10.12.0.251,4000,10.113.10.1,443,3,186,3,186,0,0,773.713192,9.077218,163.9268772,0
10.12.0.251,4001,10.33.10.8,443,3,186,3,186,0,0,794.712816,9.077075,163.9294597,0
10.12.0.252,1426,10.12.0.18,443,1,60,1,60,0,0,558.573637,0,0,0
10.12.0.252,1543,10.12.0.18,443,3,276,3,276,0,0,558.574605,0.003182,0,0
10.12.0.252,1427,10.12.0.178,443,1,60,1,60,0,0,558.576683,0,0,0
10.12.0.252,1444,10.12.0.240,443,1,60,1,60,0,0,558.584636,0,0,0
10.12.0.252,1544,10.12.0.40,80,3,315,3,315,0,0,558.58489,0.001058,0,0
10.12.0.252,1545,10.12.0.36,80,3,315,3,315,0,0,558.585367,0.001182,0,0
10.12.0.252,1546,10.12.0.38,80,1,62,1,62,0,0,558.589411,0,0,0
10.12.0.252,1547,10.12.0.39,80,1,62,1,62,0,0,558.589593,0,0,0
10.12.0.252,1549,10.12.0.59,80,1,62,1,62,0,0,558.589788,0,0,0
10.12.0.252,1548,10.12.0.60,80,4,375,4,375,0,0,558.590203,0.026082,115021.8542,0
10.12.0.252,1449,10.12.0.254,80,2,120,1,60,1,60,559.001288,0.000147,0,0
10.12.0.252,1448,10.12.0.139,80,1,60,1,60,0,0,559.010639,0,0,0
10.12.0.252,1553,10.12.0.80,80,3,315,3,315,0,0,559.010816,0.001153,0,0
10.12.0.252,1554,10.12.0.79,80,3,315,3,315,0,0,559.011867,0.001111,0,0
10.12.0.252,1555,10.12.0.135,443,3,276,3,276,0,0,559.013447,0.001759,0,0
10.12.0.252,1451,10.12.0.17,443,1,60,1,60,0,0,559.091778,0,0,0
10.12.0.252,1558,10.12.0.177,443,3,276,3,276,0,0,559.093163,0.001784,0,0
10.12.0.252,1439,10.12.0.200,443,1,60,1,60,0,0,559.533022,0,0,0
10.12.0.252,1452,10.12.1.125,443,1,60,1,60,0,0,559.535038,0,0,0
10.12.0.252,1561,10.12.0.199,443,3,276,3,276,0,0,559.535213,0.001744,0,0
10.12.0.252,1562,10.12.0.180,443,3,276,3,276,0,0,559.536929,0.001627,0,0
10.12.0.252,1564,10.12.0.254,80,16,"2,804",8,755,8,2049,559.746812,0.231231,26121.06508,70890.14881
10.12.0.252,1453,10.12.0.134,443,1,60,1,60,0,0,559.747432,0,0,0
10.12.0.252,1569,10.12.0.254,80,19,"3,292",10,731,9,2561,559.97894,4.392772,1331.277835,4664.025358
10.12.0.252,1613,10.12.0.254,80,12,"1,490",7,558,5,932,565.437093,3.390646,1316.563274,2198.990989
10.12.0.252,1728,10.12.0.254,80,12,"1,520",7,568,5,952,580.351135,0.957458,4745.900081,7954.395911
10.12.0.252,1733,10.12.0.254,80,14,"2,530",8,763,6,1767,581.915062,60.21538,101.3694508,234.7572995
10.12.0.253,61548,92.123.194.164,80,3,194,3,194,0,0,185.369997,8.999716,172.4498862,0
10.12.0.253,61551,23.37.43.27,80,3,194,3,194,0,0,200.748339,8.994631,172.5473785,0
10.12.0.253,61552,92.123.194.116,80,2,132,2,132,0,0,206.371101,2.999887,352.0132592,0
10.12.0.253,61553,23.37.37.163,80,2,132,2,132,0,0,210.749236,2.997025,352.3494132,0
10.12.0.253,61622,92.123.194.164,80,3,194,3,194,0,0,759.75388,9.000703,172.4309757,0
10.12.0.253,61627,23.37.43.27,80,3,194,3,194,0,0,774.761684,8.999969,172.4450384,0
10.12.0.253,61628,92.123.194.116,80,2,132,2,132,0,0,780.754758,2.999907,352.0109123,0
10.12.0.253,61629,23.37.37.163,80,2,132,2,132,0,0,784.758936,3.000138,351.9838087,0
10.12.1.124,3072,10.1.1.2,502,3,192,3,192,0,0,0.587889,31.951092,48.0734743,0
10.12.1.124,4353,10.1.1.3,502,1,64,1,64,0,0,1.808717,0,0,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,1.808721,146.851948,17.43252326,0
10.12.1.124,4608,10.1.1.2,502,1,64,1,64,0,0,4.578629,0,0,0
10.12.1.124,4608,10.1.1.2,502,5,320,5,320,0,0,4.578632,104.851508,24.41548099,0
10.12.1.124,3073,10.1.1.3,502,1,64,1,64,0,0,8.798581,0,0,0
10.12.1.124,3073,10.1.1.3,502,5,320,5,320,0,0,8.798591,90.901409,28.16237975,0
10.12.1.124,4224,10.1.1.2,502,1,64,1,64,0,0,11.56861,0,0,0
10.12.1.124,4224,10.1.1.2,502,5,320,5,320,0,0,11.568622,104.851607,24.41545793,0
10.12.1.124,3585,10.1.1.3,502,1,64,1,64,0,0,15.790415,0,0,0
10.12.1.124,3585,10.1.1.3,502,5,320,5,320,0,0,15.790425,146.850343,17.43271379,0
10.12.1.124,3840,10.1.1.2,502,1,64,1,64,0,0,18.558834,0,0,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,18.558837,104.851516,24.41547912,0
10.12.1.124,3329,10.1.1.3,502,1,64,1,64,0,0,22.788894,0,0,0
10.12.1.124,3329,10.1.1.3,502,5,320,5,320,0,0,22.788896,34.961353,73.22371076,0
10.12.1.124,4352,10.1.1.2,502,1,64,1,64,0,0,25.548908,0,0,0
10.12.1.124,4352,10.1.1.2,502,5,320,5,320,0,0,25.548911,34.950482,73.24648627,0
10.12.1.124,3969,10.1.1.3,502,1,64,1,64,0,0,29.779054,0,0,0
10.12.1.124,3969,10.1.1.3,502,5,320,5,320,0,0,29.779058,125.87179,20.3381552,0
10.12.1.124,3072,10.1.1.2,502,5,320,5,320,0,0,32.538983,104.851513,24.41547982,0
10.12.1.124,4481,10.1.1.3,502,1,64,1,64,0,0,36.769026,0,0,0
10.12.1.124,4481,10.1.1.3,502,5,320,5,320,0,0,36.769029,34.970575,73.20440113,0
10.12.1.124,3584,10.1.1.2,502,1,64,1,64,0,0,39.529172,0,0,0
10.12.1.124,3584,10.1.1.2,502,5,320,5,320,0,0,39.529175,34.950494,73.24646112,0
10.12.1.124,4097,10.1.1.3,502,1,64,1,64,0,0,43.759987,0,0,0
10.12.1.124,4097,10.1.1.3,502,5,320,5,320,0,0,43.759991,34.969779,73.20606744,0
10.12.1.124,3200,10.1.1.2,502,1,64,1,64,0,0,46.51926,0,0,0
10.12.1.124,3200,10.1.1.2,502,5,320,5,320,0,0,46.519263,34.95049,73.24646951,0
10.12.1.124,3713,10.1.1.3,502,1,64,1,64,0,0,50.759306,0,0,0
10.12.1.124,3713,10.1.1.3,502,5,320,5,320,0,0,50.759309,160.822324,15.91818807,0
10.12.1.124,4736,10.1.1.2,502,1,64,1,64,0,0,53.509223,0,0,0
10.12.1.124,4736,10.1.1.2,502,5,320,5,320,0,0,53.509224,125.831939,20.3445963,0
10.12.1.124,3329,10.1.1.3,502,5,320,5,320,0,0,57.750252,160.821568,15.9182629,0
10.12.1.124,4352,10.1.1.2,502,5,320,5,320,0,0,60.499394,34.95073,73.24596654,0
10.12.1.124,4865,10.1.1.3,502,1,64,1,64,0,0,64.749541,0,0,0
10.12.1.124,4865,10.1.1.3,502,5,320,5,320,0,0,64.749544,286.663987,8.930316036,0
10.12.1.124,3968,10.1.1.2,502,1,64,1,64,0,0,67.489621,0,0,0
10.12.1.124,3968,10.1.1.2,502,5,320,5,320,0,0,67.489626,125.831669,20.34463995,0
10.12.1.124,4481,10.1.1.3,502,5,320,5,320,0,0,71.739606,251.713482,10.17029354,0
10.12.1.124,3584,10.1.1.2,502,5,320,5,320,0,0,74.479671,160.802247,15.92017554,0
10.12.1.124,4097,10.1.1.3,502,5,320,5,320,0,0,78.729775,125.861801,20.33976933,0
10.12.1.124,3200,10.1.1.2,502,5,320,5,320,0,0,81.469755,356.545108,7.180017178,0
10.12.1.124,3841,10.1.1.3,502,1,64,1,64,0,0,85.719792,0,0,0
10.12.1.124,3841,10.1.1.3,502,5,320,5,320,0,0,85.719794,34.95116,73.2450654,0
10.12.1.124,4864,10.1.1.2,502,1,64,1,64,0,0,88.459891,0,0,0
10.12.1.124,4864,10.1.1.2,502,5,320,5,320,0,0,88.459894,139.821931,18.3090019,0
10.12.1.124,3457,10.1.1.3,502,1,64,1,64,0,0,92.709903,0,0,0
10.12.1.124,3457,10.1.1.3,502,5,320,5,320,0,0,92.709906,34.96132,73.22377988,0
10.12.1.124,4352,10.1.1.2,502,5,320,5,320,0,0,95.450127,90.881072,28.16868181,0
10.12.1.124,3073,10.1.1.3,502,5,320,5,320,0,0,99.700003,34.970484,73.20459162,0
10.12.1.124,4096,10.1.1.2,502,1,64,1,64,0,0,102.439986,0,0,0
10.12.1.124,4096,10.1.1.2,502,5,320,5,320,0,0,102.439987,104.862245,24.41298105,0
10.12.1.124,4609,10.1.1.3,502,1,64,1,64,0,0,106.690096,0,0,0
10.12.1.124,4609,10.1.1.3,502,5,320,5,320,0,0,106.690099,34.971239,73.20301119,0
10.12.1.124,4608,10.1.1.2,502,5,320,5,320,0,0,109.430144,34.951244,73.24488937,0
10.12.1.124,4225,10.1.1.3,502,1,64,1,64,0,0,113.680162,0,0,0
10.12.1.124,4225,10.1.1.3,502,5,320,5,320,0,0,113.680163,125.871839,20.33814728,0
10.12.1.124,4224,10.1.1.2,502,5,320,5,320,0,0,116.42023,34.960528,73.2254387,0
10.12.1.124,3841,10.1.1.3,502,5,320,5,320,0,0,120.67096,125.871134,20.33826119,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,123.410355,34.960436,73.2256314,0
10.12.1.124,3457,10.1.1.3,502,5,320,5,320,0,0,127.671229,125.861765,20.33977515,0
10.12.1.124,3456,10.1.1.2,502,1,64,1,64,0,0,130.400436,0,0,0
10.12.1.124,3456,10.1.1.2,502,5,320,5,320,0,0,130.400438,34.960445,73.22561255,0
10.12.1.124,3073,10.1.1.3,502,5,320,5,320,0,0,134.67049,90.891303,28.16551106,0
10.12.1.124,3072,10.1.1.2,502,5,320,5,320,0,0,137.390499,34.960535,73.22542404,0
10.12.1.124,4609,10.1.1.3,502,5,320,5,320,0,0,141.661341,90.891327,28.16550362,0
10.12.1.124,4608,10.1.1.2,502,5,320,5,320,0,0,144.381391,125.85103,20.34151012,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,148.660672,34.960528,73.2254387,0
10.12.1.124,4224,10.1.1.2,502,5,320,5,320,0,0,151.380762,125.84174,20.34301179,0
10.12.1.124,3969,10.1.1.3,502,5,320,5,320,0,0,155.650852,34.960413,73.22567957,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,158.370794,90.891405,28.16547945,0
10.12.1.124,3585,10.1.1.3,502,5,320,5,320,0,0,162.64077,34.960688,73.22510358,0
10.12.1.124,3456,10.1.1.2,502,5,320,5,320,0,0,165.360886,90.891345,28.16549805,0
10.12.1.124,3201,10.1.1.3,502,1,64,1,64,0,0,169.631024,0,0,0
10.12.1.124,3201,10.1.1.3,502,5,320,5,320,0,0,169.631025,125.861744,20.33977854,0
10.12.1.124,3072,10.1.1.2,502,5,320,5,320,0,0,172.351034,90.891227,28.16553461,0
10.12.1.124,4737,10.1.1.3,502,1,64,1,64,0,0,176.621809,0,0,0
10.12.1.124,4737,10.1.1.3,502,5,320,5,320,0,0,176.62181,125.861067,20.33988795,0
10.12.1.124,4736,10.1.1.2,502,5,320,5,320,0,0,179.341167,34.960486,73.22552667,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,183.621203,125.851827,20.3413813,0
10.12.1.124,4352,10.1.1.2,502,5,320,5,320,0,0,186.331205,265.663861,9.636237275,0
10.12.1.124,3969,10.1.1.3,502,5,320,5,320,0,0,190.611268,125.851838,20.34137952,0
10.12.1.124,3968,10.1.1.2,502,5,320,5,320,0,0,193.321296,139.83206,18.30767565,0
10.12.1.124,3585,10.1.1.3,502,5,320,5,320,0,0,197.601461,90.901251,28.1624287,0
10.12.1.124,4480,10.1.1.2,502,1,64,1,64,0,0,200.3114,0,0,0
10.12.1.124,4480,10.1.1.2,502,5,320,5,320,0,0,200.311403,160.802303,15.92017,0
10.12.1.124,4097,10.1.1.3,502,5,320,5,320,0,0,204.591577,160.80298,15.92010297,0
10.12.1.124,4096,10.1.1.2,502,5,320,5,320,0,0,207.302233,34.969763,73.20610094,0
10.12.1.124,3713,10.1.1.3,502,5,320,5,320,0,0,211.581635,125.851678,20.34140538,0
10.12.1.124,4736,10.1.1.2,502,5,320,5,320,0,0,214.301658,104.871574,24.41080936,0
10.12.1.124,3329,10.1.1.3,502,5,320,5,320,0,0,218.571825,125.851673,20.34140619,0
10.12.1.124,3328,10.1.1.2,502,1,64,1,64,0,0,221.291648,0,0,0
10.12.1.124,3328,10.1.1.2,502,5,320,5,320,0,0,221.291659,125.84194,20.34297946,0
10.12.1.124,3073,10.1.1.3,502,5,320,5,320,0,0,225.561795,34.970476,73.20460837,0
10.12.1.124,4864,10.1.1.2,502,5,320,5,320,0,0,228.281828,125.841931,20.34298091,0
10.12.1.124,4609,10.1.1.3,502,5,320,5,320,0,0,232.552671,34.969701,73.20623073,0
10.12.1.124,3584,10.1.1.2,502,5,320,5,320,0,0,235.281919,90.881378,28.16858697,0
10.12.1.124,4225,10.1.1.3,502,5,320,5,320,0,0,239.552006,34.960427,73.22565025,0
10.12.1.124,4096,10.1.1.2,502,5,320,5,320,0,0,242.272001,125.831824,20.34461489,0
10.12.1.124,3841,10.1.1.3,502,5,320,5,320,0,0,246.542094,34.961225,73.22397885,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,249.262202,34.951157,73.24507169,0
10.12.1.124,3457,10.1.1.3,502,5,320,5,320,0,0,253.532998,125.850954,20.3415224,0
10.12.1.124,3456,10.1.1.2,502,5,320,5,320,0,0,256.252234,34.96051,73.2254764,0
10.12.1.124,3073,10.1.1.3,502,5,320,5,320,0,0,260.532274,125.841938,20.34297978,0
10.12.1.124,3072,10.1.1.2,502,5,320,5,320,0,0,263.242263,34.960502,73.22549316,0
10.12.1.124,4609,10.1.1.3,502,5,320,5,320,0,0,267.522375,125.84178,20.34300532,0
10.12.1.124,4608,10.1.1.2,502,5,320,5,320,0,0,270.232424,34.96049,73.22551829,0
10.12.1.124,4225,10.1.1.3,502,5,320,5,320,0,0,274.512434,125.841791,20.34300354,0
10.12.1.124,4224,10.1.1.2,502,5,320,5,320,0,0,277.222505,34.960513,73.22547012,0
10.12.1.124,3841,10.1.1.3,502,5,320,5,320,0,0,281.503322,90.89057,28.16573821,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,284.213362,104.860715,24.41333725,0
10.12.1.124,3585,10.1.1.3,502,5,320,5,320,0,0,288.502717,139.812012,18.31030083,0
10.12.1.124,3456,10.1.1.2,502,5,320,5,320,0,0,291.212745,125.831802,20.34461845,0
10.12.1.124,3201,10.1.1.3,502,5,320,5,320,0,0,295.49277,34.950567,73.24630814,0
10.12.1.124,3072,10.1.1.2,502,5,320,5,320,0,0,298.202766,104.851519,24.41547843,0
10.12.1.124,4737,10.1.1.3,502,5,320,5,320,0,0,302.48288,265.674551,9.63584954,0
10.12.1.124,4608,10.1.1.2,502,5,320,5,320,0,0,305.192918,104.852255,24.41530704,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,309.473035,104.861417,24.41317382,0
10.12.1.124,4224,10.1.1.2,502,5,320,5,320,0,0,312.183021,230.703308,11.09650322,0
10.12.1.124,3969,10.1.1.3,502,5,320,5,320,0,0,316.463109,125.841732,20.34301308,0
10.12.1.124,4736,10.1.1.2,502,5,320,5,320,0,0,319.173234,125.831723,20.34463122,0
10.12.1.124,4481,10.1.1.3,502,5,320,5,320,0,0,323.45309,34.950693,73.24604408,0
10.12.1.124,3584,10.1.1.2,502,5,320,5,320,0,0,326.163302,104.861478,24.41315962,0
10.12.1.124,3201,10.1.1.3,502,5,320,5,320,0,0,330.443341,104.862193,24.41299316,0
10.12.1.124,3968,10.1.1.2,502,5,320,5,320,0,0,333.153359,90.881214,28.1686378,0
10.12.1.124,3713,10.1.1.3,502,5,320,5,320,0,0,337.433314,125.841785,20.34300451,0
10.12.1.124,3712,10.1.1.2,502,1,64,1,64,0,0,340.143419,0,0,0
10.12.1.124,3712,10.1.1.2,502,5,320,5,320,0,0,340.143422,34.950392,73.24667489,0
10.12.1.124,3329,10.1.1.3,502,5,320,5,320,0,0,344.423501,125.841686,20.34302052,0
10.12.1.124,3328,10.1.1.2,502,5,320,5,320,0,0,347.133601,34.950444,73.24656591,0
10.12.1.124,4865,10.1.1.3,502,5,320,5,320,0,0,351.413537,125.841853,20.34299352,0
10.12.1.124,4864,10.1.1.2,502,5,320,5,320,0,0,354.123762,139.811927,18.31031197,0
10.12.1.124,4481,10.1.1.3,502,5,320,5,320,0,0,358.403787,125.841742,20.34301146,0
10.12.1.124,4480,10.1.1.2,502,5,320,5,320,0,0,361.113707,34.950543,73.24635843,0
10.12.1.124,4097,10.1.1.3,502,5,320,5,320,0,0,365.39456,90.890411,28.16578748,0
10.12.1.124,4096,10.1.1.2,502,5,320,5,320,0,0,368.103828,160.802333,15.92016703,0
10.12.1.124,3841,10.1.1.3,502,5,320,5,320,0,0,372.393895,34.950482,73.24648627,0
10.12.1.124,3712,10.1.1.2,502,5,320,5,320,0,0,375.093896,104.86154,24.41314518,0
10.12.1.124,3457,10.1.1.3,502,5,320,5,320,0,0,379.383955,139.811965,18.31030699,0
10.12.1.124,3328,10.1.1.2,502,5,320,5,320,0,0,382.084047,125.841701,20.34301809,0
10.12.1.124,3073,10.1.1.3,502,5,320,5,320,0,0,386.374215,34.950398,73.24666231,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,389.074079,125.84179,20.3430037,0
10.12.1.124,4609,10.1.1.3,502,5,320,5,320,0,0,393.364159,160.803105,15.9200906,0
10.12.1.124,4480,10.1.1.2,502,5,320,5,320,0,0,396.064253,104.871501,24.41082635,0
10.12.1.124,4225,10.1.1.3,502,5,320,5,320,0,0,400.354226,104.861535,24.41314635,0
10.12.1.124,3072,10.1.1.2,502,5,320,5,320,0,0,403.054288,160.803008,15.9201002,0
10.12.1.124,3841,10.1.1.3,502,5,320,5,320,0,0,407.344379,125.841734,20.34301276,0
10.12.1.124,4608,10.1.1.2,502,5,320,5,320,0,0,410.045176,125.851127,20.34149444,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,414.334455,34.960521,73.22545336,0
10.12.1.124,3456,10.1.1.2,502,5,320,5,320,0,0,417.04455,104.862237,24.41298291,0
10.12.1.124,3073,10.1.1.3,502,5,320,5,320,0,0,421.324617,104.862154,24.41300224,0
10.12.1.124,3968,10.1.1.2,502,5,320,5,320,0,0,424.034576,34.950632,73.24617191,0
10.12.1.124,3585,10.1.1.3,502,5,320,5,320,0,0,428.314731,181.822454,14.07966917,0
10.12.1.124,3584,10.1.1.2,502,5,320,5,320,0,0,431.024783,34.950548,73.24634795,0
10.12.1.124,3201,10.1.1.3,502,5,320,5,320,0,0,435.305537,146.842089,17.43369369,0
10.12.1.124,3200,10.1.1.2,502,5,320,5,320,0,0,438.014867,34.950486,73.24647789,0
10.12.1.124,3969,10.1.1.3,502,5,320,5,320,0,0,442.304844,104.862202,24.41299106,0
10.12.1.124,4736,10.1.1.2,502,5,320,5,320,0,0,445.004961,160.812283,15.91918199,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,449.294979,125.861813,20.33976739,0
10.12.1.124,4352,10.1.1.2,502,5,320,5,320,0,0,451.995071,34.95057,73.24630185,0
10.12.1.124,4097,10.1.1.3,502,5,320,5,320,0,0,456.284981,34.950706,73.24601683,0
10.12.1.124,3968,10.1.1.2,502,5,320,5,320,0,0,458.985209,125.861665,20.33979131,0
10.12.1.124,3713,10.1.1.3,502,5,320,5,320,0,0,463.275101,34.950539,73.24636682,0
10.12.1.124,3584,10.1.1.2,502,5,320,5,320,0,0,465.975334,125.861566,20.33980731,0
10.12.1.124,3329,10.1.1.3,502,5,320,5,320,0,0,470.265216,181.822657,14.07965345,0
10.12.1.124,3200,10.1.1.2,502,5,320,5,320,0,0,472.965358,125.861716,20.33978307,0
10.12.1.124,4865,10.1.1.3,502,5,320,5,320,0,0,477.255391,34.950557,73.24632909,0
10.12.1.124,3712,10.1.1.2,502,5,320,5,320,0,0,479.955438,160.81228,15.91918229,0
10.12.1.124,4481,10.1.1.3,502,5,320,5,320,0,0,484.246037,251.733007,10.16950471,0
10.12.1.124,4352,10.1.1.2,502,5,320,5,320,0,0,486.945644,90.901879,28.16223414,0
10.12.1.124,4097,10.1.1.3,502,5,320,5,320,0,0,491.235689,146.871937,17.43015073,0
10.12.1.124,4864,10.1.1.2,502,5,320,5,320,0,0,493.935692,251.703385,10.17070152,0
10.12.1.124,3713,10.1.1.3,502,5,320,5,320,0,0,498.225643,307.704259,8.319676849,0
10.12.1.124,4480,10.1.1.2,502,5,320,5,320,0,0,500.935759,160.80212,15.92018812,0
10.12.1.124,4225,10.1.1.3,502,5,320,5,320,0,0,505.215762,34.96051,73.2254764,0
10.12.1.124,3328,10.1.1.2,502,5,320,5,320,0,0,507.92575,139.831999,18.30768364,0
10.12.1.124,4865,10.1.1.3,502,5,320,5,320,0,0,512.205951,272.743674,9.386102205,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,514.915872,34.960593,73.22530256,0
10.12.1.124,3457,10.1.1.3,502,5,320,5,320,0,0,519.195921,146.882089,17.42894602,0
10.12.1.124,3456,10.1.1.2,502,5,320,5,320,0,0,521.906789,34.959725,73.22712064,0
10.12.1.124,3073,10.1.1.3,502,5,320,5,320,0,0,526.186772,181.831799,14.07894556,0
10.12.1.124,4096,10.1.1.2,502,5,320,5,320,0,0,528.906163,104.871371,24.41085661,0
10.12.1.124,3841,10.1.1.3,502,5,320,5,320,0,0,533.186117,125.892617,20.33479056,0
10.12.1.124,4608,10.1.1.2,502,5,320,5,320,0,0,535.896307,34.9605,73.22549735,0
10.12.1.124,4225,10.1.1.3,502,5,320,5,320,0,0,540.176275,20.99022,121.9615611,0
10.12.1.124,4224,10.1.1.2,502,5,320,5,320,0,0,542.886332,125.84179,20.3430037,0
10.12.1.124,3969,10.1.1.3,502,5,320,5,320,0,0,547.167049,55.970901,45.73805235,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,549.876469,125.841806,20.34300112,0
10.12.1.124,4609,10.1.1.3,502,5,320,5,320,0,0,554.167266,90.930587,28.15334294,0
10.12.1.124,3456,10.1.1.2,502,5,320,5,320,0,0,556.866539,125.841727,20.34301389,0
10.12.1.124,4225,10.1.1.3,502,5,320,5,320,0,0,561.166497,125.881869,20.33652678,0
10.12.1.124,3072,10.1.1.2,502,5,320,5,320,0,0,563.857297,90.890722,28.1656911,0
10.12.1.124,4737,10.1.1.3,502,5,320,5,320,0,0,568.157434,20.989754,121.9642689,0
10.12.1.124,4608,10.1.1.2,502,5,320,5,320,0,0,570.856811,125.832356,20.34452887,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,575.156797,20.990236,121.9614682,0
10.12.1.124,4352,10.1.1.2,502,5,320,5,320,0,0,577.847527,34.95982,73.22692165,0
10.12.1.124,3201,10.1.1.3,502,5,320,5,320,0,0,582.14763,34.979714,73.18527533,0
10.12.1.124,3968,10.1.1.2,502,5,320,5,320,0,0,584.846874,34.950483,73.24648418,0
10.12.1.124,4737,10.1.1.3,502,5,320,5,320,0,0,589.147526,34.970508,73.20454138,0
10.12.1.124,3584,10.1.1.2,502,5,320,5,320,0,0,591.836907,34.950563,73.24631652,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,596.147035,34.970487,73.20458534,0
10.12.1.124,3200,10.1.1.2,502,4,256,4,256,0,0,598.827075,4.49983,455.1283048,0
10.12.1.124,3969,10.1.1.3,502,5,320,5,320,0,0,603.137955,125.850921,20.34152774,0
10.12.1.124,4736,10.1.1.2,502,4,256,4,256,0,0,605.817247,4.499361,455.1757461,0
10.12.1.124,3585,10.1.1.3,502,5,320,5,320,0,0,610.137196,160.823151,15.91810622,0
10.12.1.124,4352,10.1.1.2,502,5,320,5,320,0,0,612.807349,125.841688,20.34302019,0
10.12.1.124,3201,10.1.1.3,502,5,320,5,320,0,0,617.127347,125.84245,20.34289701,0
10.12.1.124,3968,10.1.1.2,502,5,320,5,320,0,0,619.797362,104.861588,24.41313401,0
10.12.1.124,4737,10.1.1.3,502,5,320,5,320,0,0,624.118037,90.890744,28.16568429,0
10.12.1.124,3584,10.1.1.2,502,5,320,5,320,0,0,626.787473,195.753482,13.07767287,0
10.12.1.124,4353,10.1.1.3,502,5,320,5,320,0,0,631.117531,90.881311,28.16860773,0
10.12.1.124,4096,10.1.1.2,502,5,320,5,320,0,0,633.777537,125.842021,20.34296636,0
10.12.1.124,4097,10.1.1.3,502,5,320,5,320,0,0,638.107627,34.960492,73.2255141,0
10.12.1.124,3712,10.1.1.2,502,5,320,5,320,0,0,640.767721,90.881982,28.16839976,0
10.12.1.124,4609,10.1.1.3,502,5,320,5,320,0,0,645.097855,34.960421,73.22566281,0
10.12.1.124,3328,10.1.1.2,502,5,320,5,320,0,0,647.757752,125.84183,20.34299724,0
10.12.1.124,3329,10.1.1.3,502,5,320,5,320,0,0,652.087876,125.871696,20.33817039,0
10.12.1.124,3072,10.1.1.2,502,5,320,5,320,0,0,654.748023,34.950275,73.24692009,0
10.12.1.124,3841,10.1.1.3,502,5,320,5,320,0,0,659.078737,34.959719,73.2271332,0
10.12.1.124,4480,10.1.1.2,502,5,320,5,320,0,0,661.737892,90.89135,28.1654965,0
10.12.1.124,3457,10.1.1.3,502,5,320,5,320,0,0,666.078014,34.950502,73.24644436,0
10.12.1.124,4224,10.1.1.2,502,5,320,5,320,0,0,668.728126,34.960492,73.2255141,0
10.12.1.124,4097,10.1.1.3,502,5,320,5,320,0,0,673.068121,90.901275,28.16242126,0
10.12.1.124,3840,10.1.1.2,502,5,320,5,320,0,0,675.718278,34.960409,73.22568795,0
10.12.1.124,4609,10.1.1.3,502,5,320,5,320,0,0,680.058278,160.82219,15.91820134,0
10.12.1.124,3456,10.1.1.2,502,5,320,5,320,0,0,682.70827,34.960487,73.22552458,0
